company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at,first_seen_at,last_seen_at,industry,tags,sub_industries,employee_count,firm_size_band,is_enterprise,tag_confidence,tag_source,region
"Dr Aimen Zia Dental Clinic | Best Female Dentist in Dubai | Dental Clinic Near Me | Al-Satwa, Jumeirah Garden City",Dental clinic,https://draimenziadentalclinic.ae/,info@draimenziadentalclinic.ae,info@draimenziadentalclinic.ae,+971 50 521 5971,"BQ RESIDENCES, Jumeirah Garden City - 23rd St - Al Satwa - Dubai - United Arab Emirates",https://www.linkedin.com/in/dr-aimen-zia-dental-clinic-037069349/,https://www.facebook.com/draimenziadentalclinic,https://www.instagram.com/draimenzia/,5.0,244,,,,Dentists in Dubai,"https://www.google.com/maps/place/Dr+Aimen+Zia+Dental+Clinic+%7C+Best+Female+Dentist+in+Dubai+%7C+Dental+Clinic+Near+Me+%7C+Al-Satwa,+Jumeirah+Garden+City/data=!4m7!3m6!1s0x3e5f1380e963d35f:0xb53f9ecc04f52e21!8m2!3d25.2232923!4d55.2779489!16s%2Fg%2F11ltjzyg7j!19sChIJX9Nj6YATXz4RIS71BMyeP7U?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,alive,83,A,2026-08-19T19:39:43.439Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
Best Dentist Clinic Al Rigga - Cleaning AED50,Dentist,https://www.bestdentist.ae/dental-clinic-in-al-rigga,info@bestdentist.ae,info@bestdentist.ae,+971 4 251 7887,"A&B Building, Al Owais building - Office A05 - Block A Al Rigga Rd - Al Muraqqabat - Deira - Dubai - United Arab Emirates",https://www.linkedin.com/company/best-dentist-clinic,https://www.facebook.com/bestdentistclinicalrigga/,https://www.instagram.com/bestdentistclinicalrigga/,4.8,744,,,,Dentists in Dubai,https://www.google.com/maps/place/Best+Dentist+Clinic+Al+Rigga+-+Cleaning+AED50/data=!4m7!3m6!1s0x3e5f5ccae0bd6963:0x688791fa0afd4b98!8m2!3d25.2653954!4d55.3201786!16s%2Fg%2F11cnphm9g9!19sChIJY2m94MpcXz4RmEv9CvqRh2g?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:39:43.439Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
"Dubai Best Lawyer - Property Lawyer in Dubai, Law Firm UAE, Alhajeya Alnoobi.",Law firm,http://dubaibestlawyer.com/,info@dubaibestlawyer.com,info@dubaibestlawyer.com,+971 4 352 2144,"Al Hawai Tower - Office No 304, Sheikh Zayed Road - Financial Centre - Dubai - United Arab Emirates",https://www.linkedin.com/in/dubaibestlawyer/,https://www.facebook.com/dubaibestlawyer/,https://www.instagram.com/dubaibestlawyer/,4.9,290,,,,Law firms in Dubai,"https://www.google.com/maps/place/Dubai+Best+Lawyer+-+Property+Lawyer+in+Dubai,+Law+Firm+UAE,+Alhajeya+Alnoobi./data=!4m7!3m6!1s0x3e5f42895f6aaaab:0xdfc0d9a54aa1d5e!8m2!3d25.211953!4d55.274694!16s%2Fg%2F11gglrz_sz!19sChIJq6pqX4lCXz4RXh2qVJoN_A0?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,alive,83,A,2026-08-19T19:41:07.231Z,,,professional-services,professional-services; real-estate,real-estate,,,false,0.7999999999999999,rules,middle-east
Saif Al Shamsi Advocates & Legal Consultants - Lawyer in Dubai,Law firm,https://saifalshamsiadvo.com/,info@saifalshamsiadvo.com,info@saifalshamsiadvo.com,+971 50 768 8273,"Deira - Business Village - Block B, Office 532 - near Deira Clock Tower - Port Saeed - Dubai - United Arab Emirates",https://www.linkedin.com/company/saif-al-shamsi-advocates-&-legal-consultants,https://www.facebook.com/saifalshamsiadvo,https://www.instagram.com/saifalshamsiadvo/,4.8,311,,,,Law firms in Dubai,https://www.google.com/maps/place/Saif+Al+Shamsi+Advocates+%26+Legal+Consultants+-+Lawyer+in+Dubai/data=!4m7!3m6!1s0x3e5f5d08d59c5df3:0x5eaf5016e9a1a1c!8m2!3d25.2572923!4d55.3268533!16s%2Fg%2F11mpq4m90r!19sChIJ812c1QhdXz4RHBqabgH16gU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:41:07.231Z,,,professional-services,professional-services,,,,false,0.95,rules,middle-east
Professional Lawyer – Dr. Hassan Elhais,Attorney,https://professionallawyer.me/,hassan@professionallawyer.me,hassan@professionallawyer.me,+971 4 378 2013,Latifa Tower - 37th Floor 3701 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,https://www.linkedin.com/in/awfdubai,https://www.facebook.com/dr.hassan.elhais,https://www.instagram.com/dr.hassan_elhais,4.9,311,,,,Law firms in Dubai,https://www.google.com/maps/place/Professional+Lawyer+%E2%80%93+Dr.+Hassan+Elhais/data=!4m7!3m6!1s0x3e5f42e8ae4c8487:0x36601f16316785e8!8m2!3d25.2219682!4d55.2812052!16s%2Fg%2F11b6q6_z_d!19sChIJh4RMruhCXz4R6IVnMRYfYDY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:41:07.231Z,,,professional-services,professional-services,,,,false,0.95,rules,middle-east
HPL Yamalova & Plewka FZCO (LYLAW Dubai),Law firm,https://lylawyers.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,legal@lylawyers.com,legal@lylawyers.com,+971 52 205 8149,"and 1806, Reef Tower - Unit 1805 - Cluster O - Al Thanyah Fifth - Jumeirah Lakes Towers - Dubai - United Arab Emirates",https://www.linkedin.com/company/yamalova-and-plewka-fzco/,https://www.facebook.com/HPLYamalova,,4.9,214,,,,Law firms in Dubai,https://www.google.com/maps/place/HPL+Yamalova+%26+Plewka+FZCO+%28LYLAW+Dubai%29/data=!4m7!3m6!1s0x3e5f6ca9569310c3:0x224b8a69297503cf!8m2!3d25.0740671!4d55.1428597!16s%2Fg%2F119tfnsnr!19sChIJwxCTVqlsXz4RzwN1KWmKSyI?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:41:07.231Z,,,professional-services,professional-services,,,,false,0.7,rules,middle-east
Dubai Lawyers - Best Criminal Lawyers in Dubai - DWCM,Attorney,https://www.dubailawyer.ae/,bd@dubailawyer.ae,bd@dubailawyer.ae,+971 50 463 7483,"office 90C16 - Bldg, I-Rise - Al Thanyah First - Barsha Heights - Dubai - United Arab Emirates",https://www.linkedin.com/company-beta/13289595/,https://www.facebook.com/DubaiLawyersBestCriminalLawyersinDubai/,https://www.instagram.com/dubailawyerscriminallawyers,4.9,259,,,,Law firms in Dubai,https://www.google.com/maps/place/Dubai+Lawyers+-+Best+Criminal+Lawyers+in+Dubai+-+DWCM/data=!4m7!3m6!1s0x3e5f6b0ce145d3d5:0x75332dbdc6845e43!8m2!3d25.0966028!4d55.1807839!16s%2Fg%2F11hq_92ghr!19sChIJ1dNF4QxrXz4RQ16Exr0tM3U?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:41:07.231Z,,,professional-services,professional-services,,,,false,0.95,rules,middle-east
Aaronz & Co. Real Estate Services,Real estate agent,https://www.aaronz.co/,info@aaronz.co,info@aaronz.co,+971 4 584 9243,Marina Plaza - 3402 - Dubai Marina - Dubai - United Arab Emirates,https://www.linkedin.com/company/aaronz-co-real-estate/,https://www.facebook.com/AaronzandCo/,https://www.instagram.com/aaronz.official/,4.9,522,,,,Real estate agencies in Dubai,https://www.google.com/maps/place/Aaronz+%26+Co.+Real+Estate+Services/data=!4m7!3m6!1s0x3e5f6d29eb90ea77:0x87d63301b291f06b!8m2!3d25.1148413!4d55.1376326!16s%2Fg%2F11rklf37rm!19sChIJd-qQ6yltXz4Ra_CRsgEz1oc?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:41:49.168Z,,,real-estate,real-estate,,,,false,0.8999999999999999,rules,middle-east
Strada Real Estate Brokerage,Real estate agency,http://www.stradauae.com/,info@stradauae.com,info@stradauae.com,+971 4 547 6400,Park Heights Square 2 Dubai Hills Estate - Office 202 - Hadaeq Sheikh Mohammed Bin Rashid - Dubai - United Arab Emirates,https://ae.linkedin.com/company/strada-uae,,https://www.instagram.com/stradauae/,4.8,300,,,,Real estate agencies in Dubai,https://www.google.com/maps/place/Strada+Real+Estate+Brokerage/data=!4m7!3m6!1s0x3e5f6b931219ac79:0x6899464b4fea777a!8m2!3d25.1138231!4d55.24615!16s%2Fg%2F11sx0fbtn8!19sChIJeawZEpNrXz4RenfqT0tGmWg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:41:49.168Z,,,real-estate,real-estate; finance-insurance,finance-insurance,,,false,0.6,rules,middle-east
Eyad Reda Law Firm LLP,Law firm,https://erlf.com/,info@erlf.com,info@erlf.com,+966 11 484 7171,"برج الفيصلية، الدور11، طريق الملك فهد، العليا، الرياض، المملكة العربية السعودية Faisaliah Tower, Level 11, King Fahad Road الرياض، 12212, Saudi Arabia",https://www.linkedin.com/company/eyadredalawfirm,,https://www.instagram.com/erlf_llp,4.8,210,,,,Law firms in Riyadh,https://www.google.com/maps/place/Eyad+Reda+Law+Firm+LLP/data=!4m7!3m6!1s0x3e2f0319f69f2ed1:0xfcf3a2ec303f15a5!8m2!3d24.6900165!4d46.6850474!16s%2Fg%2F11f89s5ns7!19sChIJ0S6f9hkDLz4RpRU_MOyi8_w?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:45:23.799Z,,,professional-services,professional-services,,,,false,0.7,rules,middle-east
Ben Arfa Law Firm,Law firm,https://benarafa.com/,info@benarafa.com,info@benarafa.com,+966 9200 21288,"Al Urubah Rd، مع، الدور الثاني، 8255 3053 تقاطع التخصصي, Riyadh 12333, Saudi Arabia",https://www.linkedin.com/company/ben-arafa-law-firm/,,https://www.instagram.com/benarafa_sa/,4.8,220,,,,Law firms in Riyadh,https://www.google.com/maps/place/Ben+Arfa+Law+Firm/data=!4m7!3m6!1s0x3e2f032cbbe55f69:0xc1c40fad9a170553!8m2!3d24.7080875!4d46.6644879!16s%2Fg%2F11cmbkybk8!19sChIJaV_luywDLz4RUwUXmq0PxME?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:45:23.799Z,,,professional-services,professional-services,,,,false,0.7,rules,middle-east
London Dental Centre,Dentist,http://www.thelondondentalcentre.co.uk/,info@thelondondentalcentre.co.uk,info@thelondondentalcentre.co.uk,+44 20 3667 7070,"109 Lever St, London EC1V 3RQ, United Kingdom",https://www.linkedin.com/company/london-dental-centre/,https://www.facebook.com/londondental,https://www.instagram.com/londondentalcentre/,4.8,304,,,,Dentists in London,https://www.google.com/maps/place/London+Dental+Centre/data=!4m7!3m6!1s0x48761b5843e22463:0xb619ffcfb358349c!8m2!3d51.527144!4d-0.095682!16s%2Fg%2F1thcrv1c!19sChIJYyTiQ1gbdkgRnDRYs8__GbY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:48:13.658Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,europe
Covent Garden Dental Spa,Cosmetic dentist,https://www.coventgardendentalspa.co.uk/,info@coventgardendentalspa.co.uk,info@coventgardendentalspa.co.uk,+44 20 7836 9107,"15 Grape St, London WC2H 8DR, United Kingdom",https://uk.linkedin.com/company/covent-garden-dental-spa,https://www.facebook.com/coventgardendentalspa,https://www.instagram.com/cgdentalspa/,5.0,284,,,,Dentists in London,https://www.google.com/maps/place/Covent+Garden+Dental+Spa/data=!4m7!3m6!1s0x487604ccd56fb229:0xdc4a9823b6aa0e4e!8m2!3d51.5162998!4d-0.1255661!16s%2Fg%2F1tgvd30r!19sChIJKbJv1cwEdkgRTg6qtiOYStw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:48:13.658Z,,,healthcare,healthcare; beauty-wellness,beauty-wellness,,,false,0.7,rules,europe
Lawyer London Ltd,Immigration & naturalization service,https://lawyerlondonuk.com/,info@lawyerlondonuk.com,info@lawyerlondonuk.com,+44 7802 851571,"Thanet House, 231-232 Strand, Temple, London WC2R 1DA, United Kingdom",https://www.linkedin.com/company/lawyerlondonltd/,https://www.facebook.com/lawyer.london.immigration/,https://www.instagram.com/lawyer.london.immigration,4.9,227,,,,Law firms in London,https://www.google.com/maps/place/Lawyer+London+Ltd/data=!4m7!3m6!1s0x48760931e80d6f85:0x68ef06474123adc7!8m2!3d51.5135324!4d-0.1120805!16s%2Fg%2F11w1k5syf7!19sChIJhW8N6DEJdkgRx60jQUcG72g?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:49:40.254Z,,,professional-services,professional-services,,,,false,0.8999999999999999,rules,europe
Ashton Ross Law,Law firm,http://www.ashtonrosslaw.com/,info@ashtonrosslaw.com,info@ashtonrosslaw.com,+44 20 3815 8440,"Hamilton House, Temple Avenue, Temple, London EC4Y 0HA, United Kingdom",https://www.linkedin.com/company/ashton-ross-law,https://www.facebook.com/people/Ashton-Ross-Law-Limited/100054981774890/,https://www.instagram.com/ashtonrosslaw,4.9,676,,,,Law firms in London,https://www.google.com/maps/place/Ashton+Ross+Law/data=!4m7!3m6!1s0x48760354e0c01f39:0xeec1edc89267a101!8m2!3d51.5112616!4d-0.1082663!16s%2Fg%2F11btvb4rpc!19sChIJOR_A4FQDdkgRAaFnksjtwe4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:49:40.254Z,,,professional-services,professional-services,,,,false,0.7,rules,europe
Connaught Law,Law firm,https://www.connaughtlaw.com/,enquiries@connaughtlaw.com,enquiries@connaughtlaw.com,+44 20 3909 8399,"4th floor, 34 - 36 Gray's Inn Rd, London WC1X 8HR, United Kingdom",https://www.linkedin.com/company/connaught-law/,https://www.facebook.com/Connaughtlaw/,https://www.instagram.com/connaughtlawuk/,4.8,754,,,,Law firms in London,https://www.google.com/maps/place/Connaught+Law/data=!4m7!3m6!1s0x48761b4bf63b03d3:0xaee85f6998c8be90!8m2!3d51.519338!4d-0.1116379!16s%2Fg%2F11g8b4vz9d!19sChIJ0wM79ksbdkgRkL7ImGlf6K4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:49:40.254Z,,,professional-services,professional-services,,,,false,0.7,rules,europe
Cranbrook Legal,Immigration attorney,https://www.cranbrooklegal.com/,info@cranbrooklegal.com,info@cranbrooklegal.com,+44 20 8215 0053,"53-64 Chancery Ln, London WC2A 1QS, United Kingdom",https://www.linkedin.com/shareArticle,https://www.facebook.com/sharer/sharer.php,https://www.instagram.com/cranbrooklegal/,4.9,809,,,,Law firms in London,https://www.google.com/maps/place/Cranbrook+Legal/data=!4m7!3m6!1s0x47d8a6f4af5686f5:0x71062b94d532f868!8m2!3d51.5174643!4d-0.1128957!16s%2Fg%2F11d_bgw_g0!19sChIJ9YZWr_Sm2EcRaPgy1ZQrBnE?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:49:40.254Z,,,professional-services,professional-services,,,,false,0.95,rules,europe
Bark & Co Solicitors,Criminal justice attorney,https://www.barkco.com/,office@barkco.com,office@barkco.com,+44 20 7353 1990,"Hamilton House, 1 Temple Avenue, Temple, London EC4Y 0HA, United Kingdom",https://www.linkedin.com/company/519087,https://www.facebook.com/barkandco/,,4.9,241,,,,Law firms in London,https://www.google.com/maps/place/Bark+%26+Co+Solicitors/data=!4m7!3m6!1s0x487604ad7201aa4d:0x4c5cc90976ed49a8!8m2!3d51.5112813!4d-0.108266!16s%2Fg%2F1vvdtpgx!19sChIJTaoBcq0EdkgRqEntdgnJXEw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:49:40.254Z,,,professional-services,professional-services,,,,false,0.8999999999999999,rules,europe
"GigaLegal Solicitors, City of London",Law firm,http://thegigalegal.com/,info@thegigalegal.com,info@thegigalegal.com,+44 20 7406 7654,"330 High Holborn, London WC1V 7QH, United Kingdom",https://www.linkedin.com/company/gigalegal/,https://web.facebook.com/thegigalegal,https://www.instagram.com/thegigalegal/,5.0,260,,,,Law firms in London,"https://www.google.com/maps/place/GigaLegal+Solicitors,+City+of+London/data=!4m7!3m6!1s0x4876054867bd1181:0x2659f99ff77a0fe9!8m2!3d51.5179717!4d-0.111776!16s%2Fg%2F11scjy49j7!19sChIJgRG9Z0gFdkgR6Q9695_5WSY?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,alive,83,A,2026-08-19T19:49:40.254Z,,,professional-services,professional-services,,,,false,0.7,rules,europe
Real Estate Agents London,Real estate agent,https://realestateagentslondon.co.uk/,info@realestateagentslondon.co.uk,info@realestateagentslondon.co.uk,+44 20 7055 0441,"75A Barking Rd, London E16 4HB, United Kingdom",https://www.linkedin.com/company/real-estate-agents-london/,https://www.facebook.com/RealEstateAgencyLondon/,https://www.instagram.com/realestateagentslondon_/,4.8,419,,,,Real estate agencies in London,https://www.google.com/maps/place/Real+Estate+Agents+London/data=!4m7!3m6!1s0x47d8a7fd0c41f68d:0x3d1a5fb051bac5a0!8m2!3d51.5165581!4d0.0092686!16s%2Fg%2F11c74kmn79!19sChIJjfZBDP2n2EcRoMW6UbBfGj0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:50:23.486Z,,,real-estate,real-estate,,,,false,0.8999999999999999,rules,europe
ORAL Dental Studio NYC,Dentist,https://www.oraldentalstudio.com/,info@oraldentalstudio.com,info@oraldentalstudio.com,(646) 663-7633,"131 Essex St Fl 2, New York, NY 10002",https://www.linkedin.com/company/oraldentalnyc/,https://www.facebook.com/profile.php,https://www.instagram.com/oralnyc/,4.9,483,,,,Dentists in New York,https://www.google.com/maps/place/ORAL+Dental+Studio+NYC/data=!4m7!3m6!1s0x89c259be1eec0c97:0xa620e0249f67aba1!8m2!3d40.7200496!4d-73.9876236!16s%2Fg%2F11vrmwrp4g!19sChIJlwzsHr5ZwokRoatnnyTgIKY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:52:39.763Z,,,healthcare,healthcare; media-entertainment,media-entertainment,,,false,0.7999999999999999,rules,north-america
New York Living Solutions @ Keller Williams NYC,Real estate agency,http://www.nyls.net/,info@nyls.net,info@nyls.net,(212) 962-3940,"90 John St, New York, NY 10038",https://www.linkedin.com/company/keller-williams-nyc/,https://www.facebook.com/kellerwilliamsnyc,https://www.instagram.com/kwnewyorkcity/,4.9,245,,,,Real estate agencies in New York,https://www.google.com/maps/place/New+York+Living+Solutions+@+Keller+Williams+NYC/data=!4m7!3m6!1s0x89c25a3d5c188acd:0xc24da00b76e602d0!8m2!3d40.7079836!4d-74.0064861!16s%2Fg%2F1th7ntqq!19sChIJzYoYXD1awokR0ALmdgugTcI?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:54:52.671Z,,,real-estate,real-estate,,,,false,0.7,rules,north-america
Batra Real Estate,Real estate agency,http://www.batrare.com/,info@batrare.com,info@batrare.com,(646) 202-1877,"295 Madison Ave, New York, NY 10017",https://www.linkedin.com/company/batra-group-real-estate/,https://www.facebook.com/nycluxuryapartments,https://www.instagram.com/batrarealestate,4.9,243,,,,Real estate agencies in New York,https://www.google.com/maps/place/Batra+Real+Estate/data=!4m7!3m6!1s0x89c259a9ca6b4651:0x3d8391f6cf627309!8m2!3d40.7515353!4d-73.9790896!16s%2Fg%2F11cnp3ycbk!19sChIJUUZryqlZwokRCXNiz_aRgz0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T19:54:52.671Z,,,real-estate,real-estate,,,,false,0.7,rules,north-america
Royal Specialized Dental Clinic Abu Dhabi,Dental clinic,https://www.royalsdc.ae/,info@royalsdc.ae,info@royalsdc.ae,+971 2 632 3993,Emirates House Curtain Building - M-01 - Electra Street - behind Green House - Al Danah - Zone 1 - Abu Dhabi - United Arab Emirates,https://www.linkedin.com/company/royal-specialized-dental-clinic/,https://www.facebook.com/Royalspzdental/,https://www.instagram.com/royal_spz_dental_clinic/p/DDjUGBdvqVw/,4.9,526,,,,Dentists in Abu Dhabi,https://www.google.com/maps/place/Royal+Specialized+Dental+Clinic+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e666797f6ae69:0x4344e55f75e043f9!8m2!3d24.4906533!4d54.3674375!16s%2Fg%2F11bbwpmd3w!19sChIJaa72l2dmXj4R-UPgdV_lREM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T20:03:33.281Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
Marigold Dental and Orthodontic Clinic in Abu Dhabi,Dental clinic,https://marigolddentaluae.com/,info@marigolddentaluae.com,info@marigolddentaluae.com,+971 2 641 4020,"Danet Tower B - M-floor, Office No. 1 - building No. 23 Al Inshirah Street - Al Sa`Adah - Zone 1 - Abu Dhabi - United Arab Emirates",https://www.linkedin.com/company/marigold-dental-and-orthodontic-clinic/,https://www.facebook.com/marigolddentalclinicuae/,https://www.instagram.com/marigold.dental/,4.9,477,,,,Dentists in Abu Dhabi,https://www.google.com/maps/place/Marigold+Dental+and+Orthodontic+Clinic+in+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e69d5ffdbdd1d:0xbf9df3635015ac70!8m2!3d24.429574!4d54.4338679!16s%2Fg%2F113fsdq5d!19sChIJHd3b_9VpXj4RcKwVUGPznb8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T20:03:33.281Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
Al Khaja Medical Center LLC (Medical & Dental Clinic),Dental clinic,http://www.alkhajamedicalcenter.ae/,info@alkhajamedicalcenter.ae,info@alkhajamedicalcenter.ae,+971 2 672 0048,"0-Floor, Al Seeri Bldg, Al Durri St - Hamdan Bin Mohammed St - next to ADIB Bldg - Abu Dhabi - United Arab Emirates",https://www.linkedin.com/company/101398962,https://www.facebook.com/AKMC.ORTHODONTIST,https://www.instagram.com/alkhajamedicalcenterllc/,4.9,767,,,,Dentists in Abu Dhabi,https://www.google.com/maps/place/Al+Khaja+Medical+Center+LLC+%28Medical+%26+Dental+Clinic%29/data=!4m7!3m6!1s0x3e5e664e88e60c75:0xab312246302366dc!8m2!3d24.4939226!4d54.3682796!16s%2Fg%2F11bbwqt8ql!19sChIJdQzmiE5mXj4R3GYjMEYiMas?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T20:03:33.281Z,,,healthcare,healthcare,,,,false,0.95,rules,middle-east
Global Care Hospital,General hospital,https://gch.ae/,info@gch.ae,info@gch.ae,+971 800 120,Building 419 - West 14-1 - Al Manhal - W14 01 - Abu Dhabi - United Arab Emirates,https://www.linkedin.com/company/81345278/,https://www.facebook.com/Globalcarehosp,https://www.instagram.com/gchabudhabi/,4.7,885,,,,Hospitals in Abu Dhabi,https://www.google.com/maps/place/Global+Care+Hospital/data=!4m7!3m6!1s0x3e5e672d4547c89f:0xad82c0f67488c9a1!8m2!3d24.4642752!4d54.364951!16s%2Fg%2F11sf3gr_1d!19sChIJn8hHRS1nXj4RocmIdPbAgq0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T20:04:16.981Z,,,healthcare,healthcare,,,,false,0.7,rules,middle-east
Aref Menhali Advocates and Legal Consultations,Law firm,https://www.almenhaliadvocates.com/,almenhali.lawyer@gmail.com,almenhali.lawyer@gmail.com,+971 50 491 1142,Zor Al Qirmah St - AL NAHYAN AREA - E25 - Abu Dhabi - United Arab Emirates,https://www.linkedin.com/company/arefalmenhaliadvoactes/,https://www.facebook.com/profile.php,https://www.instagram.com/almenhaliadvocates/,4.9,401,,,,Law firms in Abu Dhabi,https://www.google.com/maps/place/Aref+Menhali+Advocates+and+Legal+Consultations/data=!4m7!3m6!1s0x3e5e67f568addb51:0xc66b2a12781e45d8!8m2!3d24.4665113!4d54.3857012!16s%2Fg%2F11pcvd9nzc!19sChIJUdutaPVnXj4R2EUeeBIqa8Y?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,83,A,2026-08-19T20:05:00.298Z,,,professional-services,professional-services,,,,false,0.8999999999999999,rules,middle-east
